content,_id,like_counts,ip_location,created_at,total_number,user_name,gender,content_length
有多少女人是买着社保待产的？很多公司都没有社保的,5094830193249944,0,广东,Tue Oct 29 15:07:18 +0800 2024,0,世界尽头与光和爱,f,24
@你就是不会知道,5094829164069265,0,江苏,Tue Oct 29 15:03:12 +0800 2024,0,QW博弈,m,8
编内这些都没有[苦涩],5094828343299430,0,福建,Tue Oct 29 14:59:57 +0800 2024,0,阿点的点点是点点,f,11
[doge]我看谁能领到，我刚12345去问，我们当地产检补贴只有1100还是生完之后,5094827100213295,0,四川,Tue Oct 29 14:55:01 +0800 2024,0,梨花白薄荷绿,f,43
蚊子腿，连奶粉钱不够,5094826880272971,0,宁夏,Tue Oct 29 14:54:08 +0800 2024,0,杭杭佳俊,m,10
男女双方生育津贴？,5094824796229019,0,江苏,Tue Oct 29 14:45:51 +0800 2024,0,絮欣,f,9
@比你还能吃,5094824594638241,0,山西,Tue Oct 29 14:45:03 +0800 2024,0,泡面加蛋__烦恼滚蛋,f,6
@离人怎挽-199511: 学学人家韩国，日本子生一胎奖励50万，你这是1.3万 用来产检都不够[允悲],5094824564756253,0,海南,Tue Oct 29 14:44:56 +0800 2024,0,离人怎挽-199511,m,52
啊？？？？？,5094824543259893,0,广东,Tue Oct 29 14:44:51 +0800 2024,0,你找不到我找不到你,f,6
先把计划生育的钱退了再说吧。,5094823243548257,0,江苏,Tue Oct 29 14:39:41 +0800 2024,0,迦夫妮店铺淘,f,14
回复@March露:产检下来 都花费不少钱，虽然有些是生育险，还有一部分是个人自费的的,5094822551489511,0,广东,Tue Oct 29 14:36:56 +0800 2024,0,March露,f,43
买了生育险的 除了能申请生育津贴（一般的公司都是按最低标准买的），反正我前几年在深圳生的只领了7K左右，其他啥也没有,5094822321591328,0,广东,Tue Oct 29 14:36:01 +0800 2024,0,March露,f,58
要不是我刚生完 我还真信了,5094822098765636,0,河北,Tue Oct 29 14:35:08 +0800 2024,0,W去买个橘子,f,13
整的是真麻烦,5094821381800289,0,江西,Tue Oct 29 14:32:16 +0800 2024,0,挑衅超越妹妹,m,6
@嗯是甜甜啊,5094820991473061,0,四川,Tue Oct 29 14:30:44 +0800 2024,0,Jackson的JJJ,m,6
没开除就不错了[努力],5094820085236181,0,北京,Tue Oct 29 14:27:07 +0800 2024,0,北京大喵在打工,f,11
无所谓，五年后看看,5094818688271240,0,广东,Tue Oct 29 14:21:35 +0800 2024,0,一支困困的ID,m,9
只要已经生过孩子一直在传递养育的艰难，补贴再多也消除不了生育恐惧[允悲]最好的办法就是补贴已经出生的多子女家庭，这才切合实际[doge],5094818078525509,0,广东,Tue Oct 29 14:19:10 +0800 2024,0,翠平同學,f,68
@Anthmelo7,5094817570752070,0,甘肃,Tue Oct 29 14:17:08 +0800 2024,0,爽歪歪歪脖子树下的大我,f,10
相当于兰博基尼5元优惠券,5094816839110490,1,上海,Tue Oct 29 14:14:14 +0800 2024,0,蜜蜂与蚂蚁202306,m,12
哈哈哈哈哈哈，好啊,5094816400542432,1,陕西,Tue Oct 29 14:12:30 +0800 2024,0,金biu-啦,m,9
要不是我刚生完，我也以为我真的领了这么多钱,5094816365152795,0,云南,Tue Oct 29 14:12:21 +0800 2024,0,青空以南0112,f,21
@师恩Baby无花果,5094815551456895,0,河南,Tue Oct 29 14:09:07 +0800 2024,0,二腚SAMA,m,10
谁可以告诉我是真是假,5094814741434793,0,山东,Tue Oct 29 14:05:54 +0800 2024,0,酸奶卡夫觉主,f,10
搞得那么复杂，怀孕的人跑这跑那一问结果政策还没下来[汗],5094814691362437,0,湖北,Tue Oct 29 14:05:42 +0800 2024,0,杨枝甘露小可爱z,f,28
现在网络发达，生没生孩子一查就知道了，直接打钱就行了，去这办理去那办理的，手续不全还得费事，真是[泪],5094814535648267,0,山西,Tue Oct 29 14:05:05 +0800 2024,0,sea平平无奇小仙女,f,51
看到评论区我就放心了，我以为就我没领到,5094813969681518,0,山西,Tue Oct 29 14:02:50 +0800 2024,0,sea平平无奇小仙女,f,19
没看出来啥变化，,5094813372255701,0,辽宁,Tue Oct 29 14:00:28 +0800 2024,0,颖颖而己,f,8
真假的，这好事为啥不宣传还藏着掖着,5094812705360490,0,黑龙江,Tue Oct 29 13:57:49 +0800 2024,0,习惯性炸毛,m,17
女生们大可以去搜搜产前产后身体失能 岂是这点东西能补贴的,5094812526576709,0,江苏,Tue Oct 29 13:57:06 +0800 2024,0,大齐-Owen,m,28
男方的护理津贴真的有领到的吗,5094812126807101,0,福建,Tue Oct 29 13:55:31 +0800 2024,0,爆炸炸duang,f,14
哪些地方发,5094811132494822,0,上海,Tue Oct 29 13:51:33 +0800 2024,0,_Jadepure,f,5
产后30天内[doge][doge]这是还没出月子就要去对应位置才能申请吗,5094810958172521,0,北京,Tue Oct 29 13:50:52 +0800 2024,0,zq桔子树的森林,f,37
看了，要有结婚证，怀孕被抛弃的女的认栽[吐]想要领钱得有失业证明，得是交了社保的，还有交了生育险的才行！具体钱也是当地给多少算多少,5094810573341063,0,安徽,Tue Oct 29 13:49:19 +0800 2024,0,橘子汽水99129,f,65
@鲤鱼潭桥,5094809989022769,0,重庆,Tue Oct 29 13:47:01 +0800 2024,0,沈沈吧您,f,5
保胎住院都不给报销[微笑][微笑][微笑],5094808532289957,0,安徽,Tue Oct 29 13:41:14 +0800 2024,0,偏安一隅kkkk,f,21
就这些要求 感觉都难领到这些钱,5094808236591732,0,福建,Tue Oct 29 13:40:03 +0800 2024,0,张泽浩海,m,15
社区说居民可以去免费做孕前检查，到了医院只有普通抽血验尿免费[微笑][微笑]最后有关生育的项目还是自掏腰包花了一千多[微笑][微笑][微笑]先把第一步给解决了再说吧！,5094808154539965,0,河北,Tue Oct 29 13:39:43 +0800 2024,0,再回一次火星_W,f,83
农村医保有补贴不,5094807330884674,0,福建,Tue Oct 29 13:36:27 +0800 2024,0,林伟smlie,m,8
[good],5094806074164696,0,浙江,Tue Oct 29 13:31:27 +0800 2024,0,alualualu,f,6
结婚只要身份证，领这么点补贴还要带那么多证件[衰],5094805920548605,0,安徽,Tue Oct 29 13:30:51 +0800 2024,0,Mu薄荷-,f,25
感觉挺麻烦的[黑线],5094805634023914,0,江苏,Tue Oct 29 13:29:42 +0800 2024,0,婷仔1995,f,10
真正想给你补助的应该主动给你发，而不是让你上门申请麻烦你各种手续[笑哈哈],5094804727795045,0,天津,Tue Oct 29 13:26:07 +0800 2024,0,Goat_777,m,37
是吗[doge],5094804604061850,0,广东,Tue Oct 29 13:25:37 +0800 2024,0,24S-U20,f,8
请保护好自己的子宫,5094804115423799,0,浙江,Tue Oct 29 13:23:40 +0800 2024,0,在鸳鸯湖刷短片的绵羊,f,9
结婚都不想，更何况生孩子🫄,5094803937166911,0,北京,Tue Oct 29 13:22:58 +0800 2024,0,酱酱酱酱酱锵er_,f,13
广东没有，一分钱都没有,5094803891030241,0,广东,Tue Oct 29 13:22:47 +0800 2024,0,露思宝宝52,f,11
@-Wesleyyy,5094803840176242,1,福建,Tue Oct 29 13:22:35 +0800 2024,0,钝角小角落,f,10
我2021年生孩子那个月还差一个月就满一年社保，但是说的是要在生孩子之前就得连续缴满一年社保才能领生育津贴！浙江嘉兴的,5094803517473827,0,四川,Tue Oct 29 13:21:18 +0800 2024,0,VCois7n7,f,59
分娩津贴和生育津贴有什么不一样？是不是可以同时领取？,5094801781297922,0,广东,Tue Oct 29 13:14:24 +0800 2024,0,之之之之啊啊,f,26
假的[裂开],5094801366588173,0,辽宁,Tue Oct 29 13:12:45 +0800 2024,0,卷糖不卷,f,6
21年生的，只拿到了7000,5094800786981464,0,广东,Tue Oct 29 13:10:26 +0800 2024,0,邪恶的自己好刺激,f,14
育儿假都保证不了，还撤别的。先别说生孩子不生孩子，教育医疗全免费,5094800737437728,0,河北,Tue Oct 29 13:10:15 +0800 2024,0,你微笑时好美Amina,f,32
@卖兔头的胡萝卜,5094800443048552,0,陕西,Tue Oct 29 13:09:04 +0800 2024,0,像素空壳,f,8
呵呵，跟现在的什么区别，不说明白,5094800338456701,0,广东,Tue Oct 29 13:08:40 +0800 2024,0,昆吾望安柯,f,16
给富人钱，给富人减税，这样真的好吗？,5094800250110578,0,浙江,Tue Oct 29 13:08:19 +0800 2024,0,光就是一切,m,18
各地政策不一样，这是综合了所有省份的加在一起吧，具体补贴还得具体咨询各市级社保局才行,5094798983695363,0,河北,Tue Oct 29 13:03:17 +0800 2024,0,是EV-拉,f,42
我们公司有段时间降薪 85折 然后有同事刚好那会儿领取生育津贴 也打了85折 我真的觉得 在“生”和“死”这两件事情上 做人得有底线 但是看了一圈 很多人甚至没有 太离谱了,5094798866253161,0,浙江,Tue Oct 29 13:02:49 +0800 2024,0,菜地里拔茉莉_zmm,f,86
[挖鼻]他们不是知道错了..而是知道自己快死了,5094798635042542,0,上海,Tue Oct 29 13:01:54 +0800 2024,0,无面男的小悲哀,m,23
怎么什么都要申请啊，烦不烦,5094798468057955,0,江苏,Tue Oct 29 13:01:14 +0800 2024,0,那就一起看沧溟,f,13
这跟以前一摸一样，瞎宣传啥呢,5094798135922004,0,陕西,Tue Oct 29 12:59:55 +0800 2024,0,潘多拉-熊本熊,m,14
形式主义，到底有哪几个地方能有这样的生育福利噢。都是只能领生育险的补贴,5094798003013257,0,浙江,Tue Oct 29 12:59:23 +0800 2024,0,sjxbdjx,m,35
@米兰的大瓦匠,5094797652003347,0,福建,Tue Oct 29 12:58:00 +0800 2024,0,00过得刚好,f,7
无业游民去哪里领生育补贴？,5094796955749423,0,广西,Tue Oct 29 12:55:13 +0800 2024,0,酒瓶座女生,f,13
晴天霹雳啊 自己算平均工资能领的生育津贴，今天才知道上限两万啊  算了 不打算生了,5094796622300297,0,山东,Tue Oct 29 12:53:54 +0800 2024,0,瞄准月亮击落星星,f,41
@是魔鬼也是淘气鬼 快来看,5094796156474398,5,广东,Tue Oct 29 12:52:03 +0800 2024,0,小余儿0553,m,13
领少了两个，可以补领吗[允悲],5094796140743249,0,广东,Tue Oct 29 12:51:59 +0800 2024,0,Pigjollying,f,15
老公的生育险根本女方无业也是领不了生育津贴的，但可以报销生育医疗费用。,5094796021991327,0,广西,Tue Oct 29 12:51:31 +0800 2024,0,我是Inn呀,f,35
@CChinG_,5094796001022129,0,广东,Tue Oct 29 12:51:26 +0800 2024,0,WONGCARVIN,m,8
公布是一回事，落实又是一回事，能不能落实又又又是另一回事[嘻嘻],5094795820664989,0,江苏,Tue Oct 29 12:50:43 +0800 2024,0,甘晓明,m,32
生育险是啥   怎么买,5094795613575842,0,云南,Tue Oct 29 12:49:54 +0800 2024,0,知念如此,f,11
太好了，60后70后80后赶紧生,5094795588407237,0,浙江,Tue Oct 29 12:49:48 +0800 2024,0,黄优秀哈-,f,16
坐标浙江，去年生的孩子，医院结算时报销5000，生育津贴3万多,5094795356145044,0,浙江,Tue Oct 29 12:48:52 +0800 2024,0,千变万化的花椰菜,f,31
省流：具体以当地政策为准=没有！                       --来自孕期人的提示……,5094795055993531,0,广东,Tue Oct 29 12:47:41 +0800 2024,0,第一打工人,m,51
2024年前不配有吗,5094794787554678,0,上海,Tue Oct 29 12:46:36 +0800 2024,0,娇滴滴妈咪2018,f,10
领的就是自己休产假期间工资,5094794772612130,0,广东,Tue Oct 29 12:46:33 +0800 2024,0,赤足天涯的人,f,13
我差点就信了,5094794724639021,0,四川,Tue Oct 29 12:46:21 +0800 2024,0,鯦乌,m,6
要不是我刚生完 我就真的信了！,5094794618209122,0,云南,Tue Oct 29 12:45:55 +0800 2024,0,-小_闹-,f,15
要像搞计划生育那样，一个娃罚款几万的力度。只是现在是奖励，一个娃奖励多少直接去领…那人家没有买社保的人怎么办？不奖励了？,5094794604317720,0,四川,Tue Oct 29 12:45:53 +0800 2024,0,_____杜怼怼,f,60
@Catherine88051,5094794444933145,0,江苏,Tue Oct 29 12:45:15 +0800 2024,0,fly我只是游客,m,15
没工作的女性就没有， 补了个啥？不就是从我们交上去的抠出来点[笑cry][doge],5094794183312370,0,江苏,Tue Oct 29 12:44:12 +0800 2024,0,QuQ22,f,42
津贴毛线，看看德国，实打实给钱,5094794168631569,0,江苏,Tue Oct 29 12:44:08 +0800 2024,0,麻辣青椒俠,m,15
@连连好运呀,5094794091302334,0,黑龙江,Tue Oct 29 12:43:51 +0800 2024,0,连连好运姐夫,m,6
我信你个鬼[允悲],5094793908325189,0,山西,Tue Oct 29 12:43:07 +0800 2024,0,小小世界wode,f,9
信不信到时候实施下来到人民手上的没有这么多,5094793770177167,0,广东,Tue Oct 29 12:42:34 +0800 2024,0,木瓜沙拉配腌鱼,f,21
并没有[朏朏],5094793489943524,0,河北,Tue Oct 29 12:41:27 +0800 2024,0,半半情歌ll,f,7
重点永远不是政策如何，要看是否能执行下去，你连劳动法都贯彻不了，还搞这些，如果能贯彻五天八小时工作制，我相信很多人都会愿意生的，老子现在连啪啪啪都没精力，还想着生孩子呢[允悲],5094793476312747,0,江苏,Tue Oct 29 12:41:24 +0800 2024,0,Sagittarius溏,m,88
只要我工作稳定 这些都是小钱 我就怕生了娃找工作干不过那些00后了[允悲],5094793451408561,3,广东,Tue Oct 29 12:41:18 +0800 2024,0,火腿姑姑,f,37
哈哈哈哈，笑死[doge],5094793392949731,0,广西,Tue Oct 29 12:41:04 +0800 2024,0,煜壹的书,m,13
鼓励生育，保胎全自费，把这个问题解决吧,5094793308800593,4,河南,Tue Oct 29 12:40:44 +0800 2024,0,薰衣草chuxue,f,19
@Hoayien,5094793133162957,0,广东,Tue Oct 29 12:40:01 +0800 2024,0,SongShan珊,f,8
@写个什么名,5094793098560578,0,山西,Tue Oct 29 12:39:53 +0800 2024,0,薄小妍er,f,6
现在资本家的天下，生什么？,5094793055311145,0,湖北,Tue Oct 29 12:39:44 +0800 2024,0,abuses12,m,13
#生育补贴#时代在发展，政策也要因时制宜，支持建设生育友好型社会！,5094793014674490,0,上海,Tue Oct 29 12:39:34 +0800 2024,0,众托帮,f,33
都加起来也没多少,5094792759874656,0,江苏,Tue Oct 29 12:38:33 +0800 2024,0,天际落雪,m,8
以前捉计生，亲自上门捉你罚钱，现在领补贴跑断腿是吧,5094792704296892,0,广东,Tue Oct 29 12:38:20 +0800 2024,0,弦空舞,f,25
计划生育是国策,5094792549373229,0,广东,Tue Oct 29 12:37:43 +0800 2024,0,肥宅渣男,m,7
什么时候可以做到投诉公司拖欠产假工资快速审结呢？对于不给足产假和产假工资的公司给予一定惩罚，政策永远落实不了,5094792549106437,0,广东,Tue Oct 29 12:37:43 +0800 2024,0,无忧无虑无羡无惧,f,54
不懂就问，这个生育津贴拿了以后产假期间还能正常拿工资吗？,5094792427474085,0,江苏,Tue Oct 29 12:37:14 +0800 2024,0,Xeys-,m,28
这么麻烦，直接把四个月以后的产检纳入医保不就行了[黑线][黑线],5094792375828994,0,湖北,Tue Oct 29 12:37:01 +0800 2024,0,别蒙眼看世界,f,32
@亚洲猩猩_希希   [笑而不语],5094792369016039,0,湖南,Tue Oct 29 12:37:00 +0800 2024,0,Yin酷酷D,f,17
刚生，除了生育津贴，其他的都没有,5094792231130179,0,湖北,Tue Oct 29 12:36:27 +0800 2024,0,曼妙书写,f,16
生育年龄从未领过，现在上年纪了也不打算生育了，了还要交生育险，真是无语,5094792222475412,0,北京,Tue Oct 29 12:36:25 +0800 2024,0,算你聪明666,f,35
请把育儿补贴 护理津贴给我补上,5094792073578481,0,北京,Tue Oct 29 12:35:49 +0800 2024,0,淡生而活,m,15
@三寿的茶啊,5094791999914842,0,山西,Tue Oct 29 12:35:32 +0800 2024,0,ybw-_-,f,6
@AkaTuski丶,5094791648117431,0,福建,Tue Oct 29 12:34:08 +0800 2024,0,米饭比面条香,f,10
一分没有[允悲],5094791601198158,0,山东,Tue Oct 29 12:33:57 +0800 2024,0,Gao97y,f,8
@双十小姐 快来看看,5094791577079722,5,宁夏,Tue Oct 29 12:33:51 +0800 2024,0,我是兔牙丁刘丁的丁,f,10
福建有没有,5094791312312903,0,福建,Tue Oct 29 12:32:48 +0800 2024,0,博君一肖百香果儿,f,5
别说压根就没有，就算有，这三瓜两枣能干啥啊[举车]产检都不够,5094791283475731,0,四川,Tue Oct 29 12:32:41 +0800 2024,0,超哥滴小朋友,f,30
@lnfort,5094791245204669,0,浙江,Tue Oct 29 12:32:32 +0800 2024,0,cassielin-,f,7
@小骄傲zzz,5094791215581499,0,河南,Tue Oct 29 12:32:25 +0800 2024,0,你是我的小骄傲zzz,m,7
既然想给就直接给！这么多申请地点，好不麻烦[笑cry],5094791211123569,0,河北,Tue Oct 29 12:32:23 +0800 2024,0,-是小树呀-,f,27
老公的生育险都用不了，就居民医保报销比例还低，就这还一天天鼓励生育，产检都自费，比生娃都贵,5094791212437346,0,陕西,Tue Oct 29 12:32:24 +0800 2024,0,听说你嫁给习惯6,f,45
呵呵，职工社保，发了生育津贴不发工资,5094791132219241,0,河南,Tue Oct 29 12:32:05 +0800 2024,0,允尔1004,f,18
第一个怎么领,5094791119902146,0,陕西,Tue Oct 29 12:32:02 +0800 2024,0,GUANYUN_関芸,f,6
以前我们家说[允悲]上两个孩子罚款罚一两万，95.96年那会吧，没钱就去抢家里的东西抵，什么米啊谷啊，风扇电器等，现在这些东西别人都不稀罕！但是在80.90年代是稀罕物，[允悲]以前罚1.2w，现在同比不是相当于10w20吗？先平等了再说吧！再说了就算是补贴10w，一个孩子到18不得花个5.60w吗,5094791022383126,0,湖北,Tue Oct 29 12:31:39 +0800 2024,0,苒兮DY,f,150
医院又可以涨价了,5094790792221039,0,江苏,Tue Oct 29 12:30:44 +0800 2024,0,雨季莫忧离lza,m,8
时代在进步，社会却生病了，没能跟上时代的进步，不要生，没有准备不要生！,5094790710435050,0,广东,Tue Oct 29 12:30:25 +0800 2024,0,小麦兜儿儿,f,35
以当地政策为准，呵呵，2000能给你砍到500，100的，就不能统一，不给那些投机倒把的人机会？,5094790708333654,0,天津,Tue Oct 29 12:30:24 +0800 2024,0,丶Amarantine丶,m,48
二胎又自己带娃的宝妈，没有职工医保基本啥都没有，国家可不可以考虑考虑我们这类人群[泪],5094790681069279,0,北京,Tue Oct 29 12:30:17 +0800 2024,0,猕猴桃味芒果酸奶,f,43
韭菜不够了,5094790660361124,0,四川,Tue Oct 29 12:30:13 +0800 2024,0,一个发声者,m,5
很多补贴都是没有的,5094790645681964,0,广西,Tue Oct 29 12:30:09 +0800 2024,0,只邓暴富,f,9
羊毛长在羊身上[doge],5094790632835130,0,福建,Tue Oct 29 12:30:06 +0800 2024,0,想退休却还在打工的打工仔,m,13
怀孕期间是参保状态，这点应该有很多公司做不到吧[doge],5094790544232519,0,上海,Tue Oct 29 12:29:45 +0800 2024,0,花吃了那啵,f,29
灵活就业的啥也没有[哈哈][哈哈][哈哈],5094790452743191,0,湖南,Tue Oct 29 12:29:23 +0800 2024,0,短玲玲性常,f,21
产检是真的贵，比生产都贵,5094790397955773,0,安徽,Tue Oct 29 12:29:10 +0800 2024,0,wmdgs323,f,12
生下来 之后呢 教育呢 婚嫁呢,5094790381705093,0,重庆,Tue Oct 29 12:29:06 +0800 2024,0,CoCo小姐有点坏,f,15
交社保的地方跟户籍不是一个地方咋整,5094790260330283,0,江苏,Tue Oct 29 12:28:37 +0800 2024,0,包策策,f,17
发完了政策都不敢开评论 [允悲][允悲],5094790205016302,0,山东,Tue Oct 29 12:28:24 +0800 2024,0,小花beautiful,f,20
我一胎生完报了3万多,5094912460853332,0,北京,Tue Oct 29 20:34:12 +0800 2024,0,超级无敌巨大的一个泡泡,f,10
真的假的？有这么多补贴么？？就算有这么多，也不见得有人想生或多生。养一个孩子太难了。,5094853110662796,1,北京,Tue Oct 29 16:38:22 +0800 2024,0,爱柯菲儿,f,42
为啥去年生的就没有补贴了,5094851431366866,0,安徽,Tue Oct 29 16:31:41 +0800 2024,0,数据梦想家,m,12
